"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"delta-building-technologies-45920f","stateready","Delta Building Technologies","https://www.deltabuildingtechnologies.com/","platform operating brand","https://www.deltabuildingtechnologies.com/contact-us","form","{""city"": ""Lombard"", ""location"": ""Lombard, Illinois"", ""segment"": ""platform operating brand"", ""state"": ""IL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.deltabuildingtechnologies.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"diversified-thermal-services-28782b","stateready","Diversified Thermal Services","https://diversifiedthermalservices.com/","platform operating brand","https://diversifiedthermalservices.com/contact-us","form","{""city"": ""Anaheim"", ""location"": ""Anaheim, California"", ""segment"": ""platform operating brand"", ""state"": ""CA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://diversifiedthermalservices.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"divine-electric-10ca5f","stateready","Divine Electric","https://www.calldivine.com/","platform operating brand","https://www.calldivine.com/contact-us/","form","{""city"": ""San Rafael"", ""location"": ""San Rafael, California"", ""segment"": ""platform operating brand"", ""state"": ""CA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.calldivine.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://anyhourgroup.com/partners/"
"dunco-heating-cooling-plumbing-2f1af8","stateready","Dunco Heating, Cooling & Plumbing","https://duncohc.com","platform operating brand","https://duncohc.com/contact/","form","{""city"": ""Lawrence"", ""location"": ""Lawrence, Kansas"", ""segment"": ""platform operating brand"", ""state"": ""KS""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://duncohc.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"dutch-enterprises-8b2005","stateready","Dutch Enterprises","https://www.dutchenterprises.com","platform operating brand","https://www.dutchenterprises.com/contact-us/","form","{""city"": ""Jackson"", ""location"": ""Jackson, Missouri"", ""segment"": ""platform operating brand"", ""state"": ""MO""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.dutchenterprises.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"dynaire-corporation-442c8b","stateready","Dynaire Corporation","https://www.dynaire.com/","platform operating brand","https://www.dynaire.com/Commercial/Contact-Us.aspx","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.dynaire.com/Commercial/Contact-Us.aspx; address the general manager / office manager; phase-3 confidence: secondary; source: https://creteunited.com/"
"earlybird-electricians-59caa0","stateready","EarlyBird Electricians","https://earlybirdelectricians.com","platform operating brand","https://earlybirdelectricians.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://earlybirdelectricians.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://legacyservicepartners.com/partners/"
"ecs-comfort-heating-cooling-58f198","stateready","ECS Comfort Heating & Cooling","https://ecscomfort.com/","platform operating brand","https://ecscomfort.com/contact-us/","form","{""city"": ""Palmyra"", ""location"": ""Palmyra, Pennsylvania"", ""segment"": ""platform operating brand"", ""state"": ""PA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://ecscomfort.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"ej-plumbing-bf5943","stateready","EJ Plumbing","https://www.ejplumbing.com/","platform operating brand","https://www.ejplumbing.com/contact-us/","form","{""city"": ""Santa Clara"", ""location"": ""Santa Clara, California"", ""segment"": ""platform operating brand"", ""state"": ""CA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.ejplumbing.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://anyhourgroup.com/partners/"
"ellington-ac-electric-5eff58","stateready","Ellington AC & Electric","https://ellingtonac.com","platform operating brand","https://ellingtonac.com/contact","form","{""city"": ""Rockledge"", ""location"": ""Rockledge, Florida"", ""segment"": ""platform operating brand"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://ellingtonac.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"emcor-group-b8da7e","stateready","EMCOR Group","https://emcorgroup.com","commercial mechanical / electrical platform","https://emcorgroup.com/","form","{""city"": ""Norwalk"", ""location"": ""Norwalk, Connecticut"", ""segment"": ""commercial mechanical / electrical platform"", ""size_signal_raw"": ""Fortune 500 mechanical/electrical construction and facilities services (NYSE: EME)"", ""state"": ""CT""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://emcorgroup.com/"
"environment-masters-ed23cf","stateready","Environment Masters","https://environmentmasters.com","platform operating brand","https://environmentmasters.com/about/","form","{""city"": ""Metro Jackson"", ""location"": ""Metro Jackson, Mississippi"", ""segment"": ""platform operating brand"", ""state"": ""MS""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://environmentmasters.com/about/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"erie-home-b39db8","stateready","Erie Home","https://eriehome.com","specialty multi-state contractor","https://eriehome.com/contact-us/","form","{""city"": ""Toledo"", ""location"": ""Toledo, Ohio"", ""segment"": ""specialty multi-state contractor"", ""size_signal_raw"": ""Own site states \""Over 100 convenient locations\"""", ""state"": ""OH""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://eriehome.com/locations/"
"essential-power-systems-d531dc","stateready","Essential Power Systems","https://essentialpower.com/","platform operating brand","https://essentialpower.com/contact-us/","form","{""city"": ""Lagrangeville"", ""location"": ""Lagrangeville, New York"", ""segment"": ""platform operating brand"", ""state"": ""NY""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://essentialpower.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"everon-formerly-adt-commercial-b2c834","stateready","Everon (formerly ADT Commercial)","https://www.everonsolutions.com","fire protection / life safety platform","https://www.everonsolutions.com/contact-us","form","{""city"": ""Boca Raton"", ""location"": ""Boca Raton, Florida"", ""segment"": ""fire protection / life safety platform"", ""state"": ""FL""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://www.everonsolutions.com/"
"evolution-mechanical-6beca3","stateready","Evolution Mechanical","https://evolutionmechanical.net/","platform operating brand","https://evolutionmechanical.net/contact/","form","{""city"": ""Dallas"", ""location"": ""Dallas, Texas"", ""segment"": ""platform operating brand"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://evolutionmechanical.net/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://ctacquisitions.com/guides/private-equity-hvac-2026/"
"exterior-medics-b2e26a","stateready","Exterior Medics","https://www.exteriormedics.com/","platform operating brand","https://www.exteriormedics.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.exteriormedics.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"fayette-heating-air-999f82","stateready","Fayette Heating & Air","https://fayetteheating.com","platform operating brand","https://fayetteheating.com/contact-us/","form","{""city"": ""Lexington"", ""location"": ""Lexington, Kentucky"", ""segment"": ""platform operating brand"", ""state"": ""KY""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://fayetteheating.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"feyen-zylstra-4a361e","stateready","Feyen Zylstra","https://www.feyenzylstra.com/","platform operating brand","https://www.feyenzylstra.com/contact-us/","form","{""city"": ""Grand Rapids"", ""location"": ""Grand Rapids, Michigan"", ""segment"": ""platform operating brand"", ""state"": ""MI""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.feyenzylstra.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://ctacquisitions.com/guides/private-equity-hvac-2026/"
"first-onsite-property-restoration-549c6e","stateready","First Onsite Property Restoration","https://firstonsite.com","restoration platform","https://firstonsite.com/contact-us/","form","{""city"": ""Toronto / US HQ"", ""location"": ""Toronto / US HQ"", ""segment"": ""restoration platform""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://firstonsite.com/"
"flame-heating-cooling-plumbing-electrica-d46735","stateready","Flame Heating, Cooling, Plumbing & Electrical","https://www.flameheating.com/","platform operating brand","https://www.flameheating.com/contact-us/","form","{""city"": ""Warren, Michigan"", ""location"": ""Warren, Michigan"", ""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.flameheating.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.heartlandhomeservices.com/brands"
"frank-gay-services-89b38e","stateready","Frank Gay Services","https://frankgayservices.com/","platform operating brand","https://frankgayservices.com/contact-us/","form","{""city"": ""Orlando"", ""location"": ""Orlando, Florida"", ""segment"": ""platform operating brand"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://frankgayservices.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://ctacquisitions.com/guides/private-equity-hvac-2026/"
"franzoso-contracting-c85235","stateready","Franzoso Contracting","https://www.franzoso.com/","platform operating brand","https://www.franzoso.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.franzoso.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"freedom-forever-f77b64","stateready","Freedom Forever","https://freedomforever.com","specialty multi-state contractor","https://freedomforever.com/about/contact-us/","form","{""city"": ""Temecula"", ""location"": ""Temecula, California"", ""segment"": ""specialty multi-state contractor"", ""size_signal_raw"": ""Own site states operations in over 30 states"", ""state"": ""CA""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://freedomforever.com/"
"g-fedale-ceda2c","stateready","G Fedale","https://www.gfedale.com/","platform operating brand","https://www.gfedale.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.gfedale.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"g-g-heating-air-conditioning-fbc191","stateready","G&G Heating & Air Conditioning","https://gandgheatingolympia.com","platform operating brand","https://gandgheatingolympia.com/contact/","form","{""city"": ""Olympia"", ""location"": ""Olympia, Washington"", ""segment"": ""platform operating brand"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://gandgheatingolympia.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"gac-services-94bd4a","stateready","GAC Services","https://www.gacservices.com","platform operating brand","https://gacservices.com/contact/","form","{""city"": ""Gaithersburg"", ""location"": ""Gaithersburg, Maryland"", ""segment"": ""platform operating brand"", ""state"": ""MD""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://gacservices.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"ge-mechanical-bbb828","stateready","GE Mechanical","https://gemechanical.com/","platform operating brand","https://gemechanical.com/contact/","form","{""city"": ""Vineland"", ""location"": ""Vineland, New Jersey"", ""segment"": ""platform operating brand"", ""state"": ""NJ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://gemechanical.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://astraservicepartners.com/our-companies/"
"george-brazil-air-conditioning-heating-376d8b","stateready","George Brazil Air Conditioning & Heating","https://georgebrazilplumbingelectrical.com/","platform operating brand","https://georgebrazilplumbingelectrical.com/contact/","form","{""city"": ""Phoenix"", ""location"": ""Phoenix, Arizona"", ""segment"": ""platform operating brand"", ""state"": ""AZ""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://georgebrazilplumbingelectrical.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.globenewswire.com/news-release/2022/05/10/2439936/0/en/nearu-services-partners-with-george-brazil-air-conditioning-heating-and-patrick-riley-cooling-heating-plumbing-anchoring-the-company-s-presence-in-the-southwestern-united-states.html"
"getzschman-heating-air-conditioning-fc5ef2","stateready","Getzschman Heating & Air Conditioning","https://www.getzschman.com","platform operating brand","https://getzschman.com/contact-us/","form","{""city"": ""Omaha"", ""location"": ""Omaha, Nebraska"", ""segment"": ""platform operating brand"", ""state"": ""NE""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://getzschman.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"gf-sprague-914345","stateready","Gf Sprague","https://www.gfsprague.com/","platform operating brand","https://www.gfsprague.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.gfsprague.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"gilmore-heating-air-plumbing-243035","stateready","Gilmore Heating, Air, Plumbing","https://gilmoreair.com","platform operating brand","https://gilmoreair.com/contact/","form","{""city"": ""Antelope"", ""location"": ""Antelope, California"", ""segment"": ""platform operating brand"", ""state"": ""CA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://gilmoreair.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"green-mountain-plumbing-heating-230d04","stateready","Green Mountain Plumbing & Heating","https://www.greenmountainenergy.com/","platform operating brand","https://www.greenmountainenergy.com/en/contact-us","form","{""city"": ""Woodstock"", ""location"": ""Woodstock, Vermont"", ""segment"": ""platform operating brand"", ""state"": ""VT""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.greenmountainenergy.com/en/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"green-s-appliance-cooling-heating-66d7c5","stateready","Green's Appliance, Cooling & Heating","https://www.greensahc.com","platform operating brand","https://greensahc.com/contact-us/","form","{""city"": ""Des Moines"", ""location"": ""Des Moines, Iowa"", ""segment"": ""platform operating brand"", ""state"": ""IA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://greensahc.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"greenwell-plumbing-3fc21f","stateready","Greenwell Plumbing","https://www.greenwellservice.com","platform operating brand","https://greenwellservice.com/contact-us/","form","{""city"": ""New Albany"", ""location"": ""New Albany, Indiana"", ""segment"": ""platform operating brand"", ""state"": ""IN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://greenwellservice.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"guardian-fire-protection-services-3b5281","stateready","Guardian Fire Protection Services","https://www.guardianfire.com","fire protection / life safety platform","https://www.guardianfire.com/contact/","form","{""city"": ""Rockville"", ""location"": ""Rockville, Maryland"", ""segment"": ""fire protection / life safety platform"", ""state"": ""MD""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://www.guardianfire.com/"
"gulf-shore-cooling-7f96e4","stateready","Gulf Shore Cooling","https://gulfshorecooling.com","platform operating brand","https://gulfshorecooling.com/contact-us/","form","{""city"": ""Fort Myers"", ""location"": ""Fort Myers, Florida"", ""segment"": ""platform operating brand"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://gulfshorecooling.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"hager-fox-heating-cooling-ddd090","stateready","Hager Fox Heating & Cooling","https://hagerfox.com/","platform operating brand","https://hagerfox.com/contact/","form","{""city"": ""Lansing, Michigan"", ""location"": ""Lansing, Michigan"", ""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hagerfox.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.heartlandhomeservices.com/brands"
"hartwig-mechanical-8f4e90","stateready","Hartwig Mechanical","https://hartwigmechanical.com/","platform operating brand","https://hartwigmechanical.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hartwigmechanical.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://creteunited.com/"
"heartland-home-services-7e68d9","stateready","Heartland Home Services","https://www.heartlandhomeservices.com","PE-backed home-services platform","https://www.heartlandhomeservices.com/contact","form","{""brands"": {""count"": 37, ""noun"": ""brands""}, ""city"": ""Grand Rapids"", ""employees"": {""count"": 1800, ""noun"": ""employees""}, ""location"": ""Grand Rapids, Michigan"", ""segment"": ""PE-backed home-services platform"", ""size_signal_raw"": ""~37 brands across the Midwest and East; 1,800+ employees"", ""state"": ""MI""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://www.heartlandhomeservices.com/"
"helios-hvacr-88059e","stateready","Helios HVACR","https://www.helioshvacr.com/","platform operating brand","https://www.helioshvacr.com/contact","form","{""city"": ""Maitland"", ""location"": ""Maitland, Florida"", ""segment"": ""platform operating brand"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.helioshvacr.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://astraservicepartners.com/our-companies/"
"helios-service-partners-4ad6ff","stateready","Helios Service Partners","https://www.helioshvacr.com","commercial mechanical / electrical platform","https://www.helioshvacr.com/","form","{""city"": ""Southfield"", ""location"": ""Southfield, Michigan"", ""segment"": ""commercial mechanical / electrical platform"", ""size_signal_raw"": ""National commercial HVAC/refrigeration self-perform network"", ""state"": ""MI""}","new","","","","address the VP of compliance / head of integration; phase-3 confidence: verified; source: https://www.helioshvacr.com/"
"hendrick-heat-air-plumbing-d38637","stateready","Hendrick Heat, Air & Plumbing","https://hendrickheatandair.com","platform operating brand","https://hendrickheatandair.com/contact-us/","form","{""city"": ""Tulsa"", ""location"": ""Tulsa, Oklahoma"", ""segment"": ""platform operating brand"", ""state"": ""OK""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hendrickheatandair.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"high-point-roofing-5edfef","stateready","High Point Roofing","https://highpointroofing.com/","platform operating brand","https://highpointroofing.com/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://highpointroofing.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"hiller-plumbing-heating-cooling-electric-903e18","stateready","Hiller Plumbing, Heating, Cooling & Electrical","https://happyhiller.com","specialty multi-state contractor","https://happyhiller.com/","form","{""city"": ""Franklin"", ""location"": ""Franklin, Tennessee"", ""segment"": ""specialty multi-state contractor"", ""state"": ""TN""}","new","","","","address the compliance manager / office manager; phase-3 confidence: verified; source: https://happyhiller.com/"
"hl-bowman-7c41be","stateready","HL Bowman","https://hlbowman.com","platform operating brand","https://hlbowman.com/company/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hlbowman.com/company/; address the general manager / office manager; phase-3 confidence: secondary; source: https://legacyservicepartners.com/partners/"
"hoffmann-brothers-8e42e0","stateready","Hoffmann Brothers","https://www.hoffmannbros.com","specialty multi-state contractor","https://www.hoffmannbros.com/","form","{""city"": ""St. Louis"", ""location"": ""St. Louis, Missouri"", ""segment"": ""specialty multi-state contractor"", ""state"": ""MO""}","new","","","","address the compliance manager / office manager; phase-3 confidence: verified; source: https://www.hoffmannbros.com/"
"hoffmann-family-of-companies-5b5388","stateready","Hoffmann Family of Companies","https://hfcompanies.com","franchise system","https://hfcompanies.com/","form","{""city"": ""Naples"", ""location"": ""Naples, Florida"", ""segment"": ""franchise system"", ""state"": ""FL""}","new","","","","address the VP franchise operations / compliance; phase-3 confidence: verified; source: https://hfcompanies.com/"
"home-comfort-experts-6a76b7","stateready","Home Comfort Experts","https://homecomfortexpertsinc.com","platform operating brand","https://www.homecomfortexpertsinc.com/contact-us/","form","{""city"": ""Mishawaka"", ""location"": ""Mishawaka, Indiana"", ""segment"": ""platform operating brand"", ""state"": ""IN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.homecomfortexpertsinc.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"home-power-systems-481672","stateready","Home Power Systems","https://www.homepowersystems.net","platform operating brand","https://www.homepowersystems.net/contact-us/","form","{""city"": ""Farmington"", ""location"": ""Farmington, New York"", ""segment"": ""platform operating brand"", ""state"": ""NY""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.homepowersystems.net/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"hometown-mechanical-6c77c6","stateready","Hometown Mechanical","https://hometownmechanical.com/","platform operating brand","https://hometownmechanical.com/about/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://hometownmechanical.com/about/; address the general manager / office manager; phase-3 confidence: secondary; source: https://creteunited.com/"
"hope-plumbing-heating-and-cooling-e2629e","stateready","Hope Plumbing, Heating and Cooling","https://hopeplumbing.com","platform operating brand","https://www.hopeplumbing.com/contact-us/","form","{""city"": ""Indianapolis"", ""location"": ""Indianapolis, Indiana"", ""segment"": ""platform operating brand"", ""state"": ""IN""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.hopeplumbing.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://redwoodservices.com/partners/"
"horn-plumbing-heating-1ab25f","stateready","Horn Plumbing & Heating","https://www.hornplumbing.com/","platform operating brand","https://www.hornplumbing.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.hornplumbing.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://northwindsservices.com/our-brands/"
"hsa-mechanical-f2c105","stateready","HSA Mechanical","https://www.hsamechanical.com/","platform operating brand","https://www.hsamechanical.com/contact-us","form","{""city"": ""Allentown"", ""location"": ""Allentown, Pennsylvania"", ""segment"": ""platform operating brand"", ""state"": ""PA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.hsamechanical.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"hunter-super-techs-0e3e41","stateready","Hunter Super Techs","https://huntersupertechs.com","platform operating brand","https://huntersupertechs.com/contact-us/","form","{""city"": ""Ardmore"", ""location"": ""Ardmore, Oklahoma"", ""segment"": ""platform operating brand"", ""state"": ""OK""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://huntersupertechs.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
"hvh-mechanical-partners-e13d13","stateready","HVH Mechanical Partners","https://www.hvhmechanicalpartners.com/","platform operating brand","https://www.hvhmechanicalpartners.com/contact-us","form","{""city"": ""Covington"", ""location"": ""Covington, Georgia"", ""segment"": ""platform operating brand"", ""state"": ""GA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.hvhmechanicalpartners.com/contact-us; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.servicelogic.com/locations"
"ies-residential-261fc9","stateready","IES Residential","https://www.iesresidentialinc.com","specialty multi-state contractor","https://www.iesresidentialinc.com/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""specialty multi-state contractor"", ""state"": ""TX""}","new","","","","address the compliance manager / office manager; phase-3 confidence: verified; source: https://www.iesresidentialinc.com/"
"illiana-heating-air-conditioning-6ce48e","stateready","Illiana Heating & Air Conditioning","https://www.illianaheating.net","platform operating brand","https://illianaheating.net/contact/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://illianaheating.net/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://legacyservicepartners.com/partners/"
"impact-fire-services-72b106","stateready","Impact Fire Services","https://impactfireservices.com","fire protection / life safety platform","https://impactfireservices.com/contact-us/","form","{""city"": ""Sugar Land"", ""location"": ""Sugar Land, Texas"", ""locations"": {""count"": 50, ""noun"": ""locations""}, ""segment"": ""fire protection / life safety platform"", ""size_signal_raw"": ""50+ locations per its own locations page"", ""state"": ""TX""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://impactfireservices.com/locations/"
"indoor-comfort-heating-cooling-a65e6e","stateready","Indoor Comfort Heating & Cooling","https://indoorcomfort.com/","platform operating brand","https://indoorcomfort.com/contact-us/","form","{""city"": ""Ann Arbor, Michigan"", ""location"": ""Ann Arbor, Michigan"", ""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://indoorcomfort.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.heartlandhomeservices.com/brands"
"infinity-exteriors-eaaea4","stateready","Infinity Exteriors","https://www.infinityroofing.com/","platform operating brand","https://www.infinityroofing.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.infinityroofing.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.infinityhomeservices.com/"
"infinity-home-services-32491d","stateready","Infinity Home Services","https://www.infinityhomeservices.com","roofing / exterior platform","https://www.infinityhomeservices.com/contact","form","{""brands"": {""count"": 24, ""noun"": ""partner brands""}, ""city"": ""Waukesha"", ""location"": ""Waukesha, Wisconsin"", ""segment"": ""roofing / exterior platform"", ""size_signal_raw"": ""24 partner brands listed on its own Brands page"", ""state"": ""WI""}","new","","","","address the compliance manager; phase-3 confidence: verified; source: https://www.infinityhomeservices.com/"
"isaac-heating-air-conditioning-152ba3","stateready","Isaac Heating & Air Conditioning","https://www.isaacheating.com/","platform operating brand","https://www.isaacheating.com/about/","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.isaacheating.com/about/; address the general manager / office manager; phase-3 confidence: secondary; source: https://northwindsservices.com/our-brands/"
"itec-training-education-center-37de3d","stateready","ITEC Training & Education Center","https://itectraining.com/","platform operating brand","https://itectraining.com/contact","form","{""segment"": ""platform operating brand""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://itectraining.com/contact; address the general manager / office manager; phase-3 confidence: secondary; source: https://northwindsservices.com/our-brands/"
"jackson-comfort-services-e826fb","stateready","Jackson Comfort Services","https://www.jacksoncomfort.com/","platform operating brand","https://www.jacksoncomfort.com/contact-us/","form","{""city"": ""Northfield"", ""location"": ""Northfield, Ohio"", ""segment"": ""platform operating brand"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.jacksoncomfort.com/contact-us/; address the general manager / office manager; phase-3 confidence: secondary; source: https://silaservices.com/brands/"
"jafco-plumbing-and-sewer-9e7345","stateready","Jafco Plumbing And Sewer","https://jafcocompany.com","platform operating brand","https://jafcocompany.com/contact/","form","{""city"": ""Seattle"", ""location"": ""Seattle, Washington"", ""segment"": ""platform operating brand"", ""state"": ""WA""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://jafcocompany.com/contact/; address the general manager / office manager; phase-3 confidence: secondary; source: https://www.turnpointservices.com/turnpoint-brands/"
