"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-1 State, Inc.","","Valley Stream, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-1 Towing Inc.","","Norma, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-AWAN CONSTRUCTION CO","","Brooklyn, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-I Transit Mix Inc.","http://www.a1transitmix.com","Bronx, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 237310 Highway, Street, and Bridge Construction; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-Plus-Consulting Limited Liability Company","","Newark, NJ","NJ certification: SBE | WBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-Square Contracting, Inc.","","Hillsborough, NJ","NJ certification: MWBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-Squared LLC","","Union City, NJ","NJ certification: MWBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A-Team Builders LLC","","Morristown, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. B. Kurre Contracting, Inc.","","Freehold, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. C. Scott Electric Co.","","Trenton, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. Deluca Paving, LLC","","Scotch Plains, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. E. Stone Inc.","","Egg Harbor Twp, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. J. Celiano, Inc.","","Cranford, NJ","NJ certification: MBE | VOB","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. Macchione Brothers, Inc.","","Hackensack, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A. Silva Painting LLC","","Piscataway, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.J. McNulty & Company, Inc.","http://www.ajmcnulty.com","Maspeth, NY","NYC SBS certification: WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238120 Structural Steel and Precast Concrete Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.K. De Rama Industrial Control Systems, Inc.","","Mountainside, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.M.E., Inc.","http://www.ame-inc.com","Fairfield, NJ","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238220 Plumbing, Heating, and Air-Conditioning Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.M.J Electric Corp","","Brooklyn, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238210 Electrical Contractors and Other Wiring Installation Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.N.A. Painting Corp.","","Hackensack, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.P. Cohen Consulting","http://apcohenconsulting.com","Brooklyn, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238910 Site Preparation Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.R.N. Tile, Inc.","","Setauket, NY","NYC SBS certification: WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238340 Tile and Terrazzo Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.R.O. Construction, Inc.","","Bristol Pa, PA","NJ certification: MBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.S.P. HOUSING ENTERPRISE INC.","","Maspeth, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.T.S. Development Group, L.L.C.","","Newark, NJ","NJ certification: SBE | WBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A.V. SON CONSTRUCTION INC","","Jamaica, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238350 Finish Carpentry Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","A1 Nerdy Homes LLC","","Penns Grove, NJ","NJ certification: MWBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A1 Organic LLC","","Fords, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A1 Uniform City & Embroidery LLC","","Camden, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A1 Works-In-Progress Associates, LLC","","New York, NY","NJ certification: WBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","A7A Cleaning LLC","","Jersey City, NJ","NJ certification: MWBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","AA & SP Contractors Corp","","East Meadow, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238320 Painting and Wall Covering Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aa Berms LLC","","Belleville, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","AAA Environmental and Construction Services LLC","","Binghamton, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238990 All Other Specialty Trade Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aaa Facility Solutions LLC","","Randolph, NJ","NJ certification: MBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aaa Mobile Wash Inc.","","Roselle Park, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aaa Quality Maintenace Corporation","","Princeton, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","AAA'S Electrical Contracting Corporation","http://aaaselectric.com","New York, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236220 Commercial and Institutional Building Construction; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aac Builders Carting LLC","","Irvington, NJ","NJ certification: MWBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aakash Construction Inc.","","Linden, NJ","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","AAL Construction Services LLC","","Bronx, NY","NYC SBS certification: WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238910 Site Preparation Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aanda Group LLC","","Middletown, NJ","NJ certification: SBE | WBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","AARCO CONTRACTING LLC","","Great Neck, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238140 Masonry Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aarizaa Transportation L.L.C.","","Dayton, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","AARK Interstate Contractor, Inc.","http://www.aarkinc.com","Ramsey, NJ","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236220 Commercial and Institutional Building Construction; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","AAS PAINTING INC.","","Ossining, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238320 Painting and Wall Covering Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aavip Construction Inc.","","Saddle Brook, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Aazul Home Constrcutions LLC","","Jersey City, NJ","NJ certification: MBE | SBE | SEDB","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abacus Building Innovations Inc.","","Astorian, NY","NYC SBS certification: MBE,WBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236116 New Multifamily Housing Construction (except For-Sale Builders); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abadi Construction of NY Inc.","","Flushing, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236220 Commercial and Institutional Building Construction; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abatetech, Inc.","","Lumberton, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","ABBA Construction LLC","","New York, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abbys Deli, LLC","","Newark, NJ","NJ certification: MBE | SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abcat Associates Inc.","","Brooklyn, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236116 New Multifamily Housing Construction (except For-Sale Builders); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","ABCW&S Inc.","","College Point, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238390 Other Building Finishing Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abdullatif Consulting LLC","","Linden, NJ","NJ certification: MBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","info@abdullatifconsulting.com","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","ABEC Electrical, Corp.","https://www.abecelectricalny.com","New, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238210 Electrical Contractors and Other Wiring Installation Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abf Group Inc","","Paterson, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abj Sprinkler Co., Inc.","","Paulsboro, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","Able Mechanical, Inc.","","Red Bank, NJ","NJ certification: SBE","Registered in NJSAVI under a construction craft commodity type, so it bids New Jersey public work, which carries the state Prevailing Wage Act plus Davis-Bacon on federally assisted jobs.","","owner or office manager","https://data.nj.gov/d/tfhb-8beb","government-db","verified","2026-09-03","NJSAVI (NJ Selective Assistance Vendor Information); commodity type Commodity  | Construction Craft"
"wagelens","end-customer","MWBE/SBE certified construction firm","ABM CONSTRUCTION USA INC","","Fresh Meadows, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 236118 Residential Remodelers; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","ABM Electric Inc","http://www.abmelectric.us","Long Island City, NY","NYC SBS certification: MBE","City-certified construction M/WBE, the pool NYC and NYS agencies steer public-works subcontracts to, so it works prevailing-wage jobs and files certified payroll.","","owner or office manager","https://data.cityofnewyork.us/d/ci93-uc8s","government-db","verified","2026-09-03","NYC SBS Certified Business List; NAICS 238210 Electrical Contractors and Other Wiring Installation Contractors; website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Abm Electric LLC","http://abmelectric@ymail.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
