"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","commercial and institutional building general contractor","Sealaska Constructors LLC","","Seattle, WA","24 federal awards, $90.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/610322a1-2839-f270-2afa-9521a94702d6-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of the Interior; latest award 140A1625F0122 (2025-09-24); NAICS 236220,238160,238220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","New Dominion Construction LLC","","Dumfries, VA","39 federal awards, $89.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/a8e90508-6949-13e4-10da-a7aff29f1493-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of the Interior; Environmental Protection Agency; General Services Administration; latest award FA441926F0022 (2025-11-26); NAICS 236220,237310,238160,238210,238220,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Aaecon General Contracting LLC","","Louisville, KY","39 federal awards, $88.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/2263288c-06c2-65b9-6762-ad208c9462d4-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Defense; Department of Labor; Department of Veterans Affairs; latest award 36C24726C0054 (2026-08-01); NAICS 236220,237310,238160,238190,238210,238220,238290,238910,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","highway, street and bridge construction contractor","Central Southern Construction Corp.","","Jacksonville, FL","27 federal awards, $88.4M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/1cece3fd-5160-1de7-61ad-c2fff895f1ce-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Transportation; Department of the Interior; latest award 69056726F00025N (2026-02-13); NAICS 237310,238910; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Argus Cjw JV 3 LLC","","Leesburg, VA","32 federal awards, $88.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/db7229a6-407c-640e-283d-3f99bfa655e8-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Health and Human Services; latest award N4008526F0035 (2025-12-22); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Belt Built Contracting, LLC","","Crofton, MD","31 federal awards, $87.7M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/4e95b68e-cf02-b1c8-e59b-e86540c91278-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Commerce; Department of Defense; Department of Homeland Security; latest award 33317426F00541170 (2026-08-12); NAICS 236220,238210,238320; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Sociedad Espanola De Montajes Industriales Sa","","","28 federal awards, $87.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/e62e4ac7-e471-41e3-4c18-dc82a02f0828-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N3319126F0106 (2026-04-15); NAICS 236220,237310,238210,238220,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Signature Renovations LLC","","Capitol Heights, MD","28 federal awards, $86.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/9e60b498-0119-12a3-5c86-5affca2af483-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; Department of the Interior; General Services Administration; latest award 140D0426F0703 (2026-07-22); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Sumiju Yokosuka Kogyo Co., Ltd.","","","39 federal awards, $86.7M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/115f92d1-8409-92f1-c392-ba0b6dfc0b93-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912HV26FA031 (2026-05-15); NAICS 236220,238290,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Olgoonik General, LLC","","Anchorage, AK","47 federal awards, $86.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/4f7c4519-2525-84b7-cdfc-b57d356e4d54-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Defense; Department of Health and Human Services; General Services Administration; latest award 75N99026F00007 (2026-08-07); NAICS 236220,237310,238220,238390,238910; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Paramount Construction Group, LLC","","AL,FL,LA,MS,TN,UT","27 federal awards, $84.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/d0d42a06-f25a-b570-293c-37b95b0eb935-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Veterans Affairs; latest award 36C25926N0397 (2026-08-27); NAICS 236220,238220,238910; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Cheroenhaka Nottoway Enterprises, LLC","","Courtland, VA","42 federal awards, $84.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/c3f9ee95-b197-0273-b427-9ca17642f9b2-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Health and Human Services; Department of Homeland Security; Department of State; latest award 75N98026F00002 (2026-03-27); NAICS 236220,238210,238220,238290; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Ameritech Contracting LLC","","CA,CT,GA,IL,IN,MA","104 federal awards, $83.8M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/2b3aecb3-ef94-6c84-cbb5-e7b39c544e33-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Defense; Department of Veterans Affairs; Department of the Interior; latest award 36C25026C0128 (2026-09-09); NAICS 236220,237310,238160,238210,238220,238290,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Serviam Construction LLC","","Altoona, PA","26 federal awards, $83.4M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/4dce9661-08fa-b15c-983a-cbc3005cfb64-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; Department of Veterans Affairs; latest award 36C24426C0052 (2026-06-26); NAICS 236220,237310,238110,238160,238210,238220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Williams Construction & Cabinetry, Inc.","","Robbinsville, NC","32 federal awards, $82.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/0edc4c28-b91d-91bc-f67b-6fa75f0e8477-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Transportation; Department of the Interior; latest award 12363N26F4093 (2026-07-01); NAICS 236220,237310; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Mvl-Bromgrove JV LLC","","Lansing, MI","25 federal awards, $81.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3188c757-e8fa-2ed5-8396-1cc783db9d33-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N4008426F4201 (2026-04-06); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Pinnacle Construction Development Group, Inc.","","Cleveland, OH","20 federal awards, $80.8M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/5bad4b36-d63f-871a-f4b9-916e1c0b617b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; General Services Administration; National Aeronautics and Space Administration; latest award 80GRC026F7046 (2026-07-20); NAICS 236220,238290; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","electrical contractor","Wsp USA Solutions Inc","","Washington, DC","52 federal awards, $80.6M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ae51c293-1189-0536-8650-d1379c13a127-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W911WN26FA075 (2026-04-10); NAICS 238210; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","National Native American Construction, Inc.","","Coeur D Alene, ID","28 federal awards, $80.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/67a6046c-9503-5685-6ff9-00d58a7ec3b1-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Defense; Department of Health and Human Services; Department of the Interior; latest award FA813726F0021 (2026-06-08); NAICS 236220,238160,238220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Facility Services Management, Inc.","","Clarksville, TN","18 federal awards, $80.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/4e915553-ed26-487c-6947-56d0f877d701-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W9127826FA120 (2026-04-27); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Dawson Enterprises, Inc.","","Honolulu, HI","24 federal awards, $79.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/64b1b9ab-1231-06fa-3e24-1295728065d4-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; latest award W9128A25FA021 (2025-10-15); NAICS 236220,238160; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Associated Builders, Inc.","","Hyattsville, MD","22 federal awards, $79.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/5f1e1538-d215-9ec8-1dd2-13ac4f3c2336-C/latest","api","verified","2026-09-03","role=prime; agencies=Smithsonian Institution; latest award 33330225FF0010453 (2025-09-18); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Briston Construction, LLC","","Mesa, AZ","16 federal awards, $79.5M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/8b662423-7a26-b3c8-e9d3-5c65ea1e138e-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Veterans Affairs; latest award 36C26226N0269 (2026-06-08); NAICS 236220,237310; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Royce Construction Services, LLC","","Reston, VA","26 federal awards, $78.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/d0807e40-dd59-26c1-b9f8-65766e27f349-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Veterans Affairs; latest award W9127826FA073 (2026-03-06); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Industrial Maintenance Services Inc","","Escanaba, MI","19 federal awards, $78.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3ea124f7-b1bf-164b-3ca8-57a5c1425607-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Veterans Affairs; latest award 36C25226N0389 (2026-04-17); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","I.E.-Pacific, Inc.","","Escondido, CA","14 federal awards, $78.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/200a98fc-839e-12b2-e3d9-c8b23314fffd-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N6247326F0029 (2026-04-09); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Tidewater, Inc.","","Elkridge, MD","20 federal awards, $78.4M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/8a686cd1-897d-fe8a-fe71-bbbd2f9d42c9-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of State; General Services Administration; latest award 19SF5026P0066 (2026-08-12); NAICS 236220,238290,238320; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Contrack Ecc LLC","","Burlingame, CA","16 federal awards, $78.4M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/dfc3dac0-1ae7-3cb1-3402-a6d0ac4f60e2-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA890325F0080 (2025-02-27); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Patricia I. Romero, Inc.","","National City, CA","23 federal awards, $78.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f9375459-543e-ebf8-b631-ef07d55b647e-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N6247325F0624 (2025-09-16); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Aktarius LLC","","Panama City, FL","56 federal awards, $78.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ba590dfa-bdf2-7b98-1882-4d4581cc403f-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; latest award N6247826F0099 (2026-05-13); NAICS 236220,237310,238210,238220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Benaka, Inc.","","New Brunswick, NJ","21 federal awards, $77.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ae45b9e6-07ee-e3fc-a3de-7f37344eddce-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W911QY26FA101 (2026-04-27); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Tli Construction, Inc.","","Riverside, CA","81 federal awards, $76.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/c728cc97-1fad-b52f-a59d-f8056cc45134-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; latest award FA930126F0123 (2026-05-13); NAICS 236220,237310,238110,238210,238220,238290,238390,238910,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Southeast Cherokee Construction, Inc.","","Montgomery, AL","16 federal awards, $76.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/dd507df0-10ee-0bbc-7c9f-0b5a4b335d96-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W9127826FA033 (2026-12-26); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Cm Construction Services, Inc.","","Visalia, CA","31 federal awards, $76.4M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3eaf07b4-bf66-c143-d381-f981a3d619a6-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA461025F0110 (2025-05-13); NAICS 236220,237310,238220,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Doyon Management Services, LLC","","Lanham, MD","19 federal awards, $76.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/9fbe4be3-7b3b-ae51-f22e-2310b4258580-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N4008025F0407 (2025-09-17); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Birmingham Industrial Construction, LLC","","AL,AR,GA,KY,MS,SC","18 federal awards, $75.7M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/c01c82a2-19f5-ecc1-dacc-7d00b93e94b9-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Veterans Affairs; latest award 36C24726C0068 (2026-08-03); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Environet Inc.","","Kamuela, HI","19 federal awards, $75.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/07a04714-c625-3614-a026-b999f4af0a68-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA524025F0078 (2025-04-24); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Advanced Technology Construction Corporation","","Tacoma, WA","24 federal awards, $75.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/c22c3215-fdad-1067-4560-5a91c0524a9b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; Department of Veterans Affairs; latest award 70Z08826FESDV0003 (2026-01-09); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Rbvetco, LLC","","Carnegie, PA","16 federal awards, $75.0M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/96ead92a-ad05-e189-ba69-4d5ed40ec155-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Veterans Affairs; latest award 36C78626C0008 (2026-04-30); NAICS 236220,238910; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Weston Solutions Inc","","West Chester, PA","20 federal awards, $74.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ed87cc13-6006-a345-af34-144da0c3fa4c-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912GB25F0147 (2025-09-30); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","District Veterans Contracting, Inc.","","Washington, DC","27 federal awards, $74.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/556535ff-b0be-1ea1-a6c4-0d1137759f91-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Homeland Security; Department of Justice; Department of Veterans Affairs; latest award 70Z08326FCMAY0011 (2026-09-03); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","JV Joc Germany Bms","","","37 federal awards, $74.5M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/1f30c50a-1aa1-5107-2f3a-4d174d7f0cd8-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912GB25F0120 (2026-09-23); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Biscayne Contractors, Inc","","Alexandria, VA","17 federal awards, $73.8M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/57e727f1-d556-fe3b-0bfe-ccf13033d1de-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; General Services Administration; Smithsonian Institution; latest award 15F06726F0000987 (2026-08-03); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Ses Electrical LLC","","AL,CT,FL,GA,MA,MD","18 federal awards, $73.8M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/194904c4-6d7c-0147-8219-8b3847faf6a3-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W9127826FA096 (2026-03-31); NAICS 236220,238210; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Kekolu Contracting, LLC","","La Plata, MD","66 federal awards, $73.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/9193c6d8-90ce-4106-850c-c56ea5daa88b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N0017426F1066 (2026-04-07); NAICS 236220,238220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Healtheon, Inc","","New Orleans, LA","16 federal awards, $73.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/10efc83e-47b0-0e63-d0d7-52f861ff3b3b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N6945026F0222 (2026-04-14); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Mdm Construction LLC","","West Fargo, ND","36 federal awards, $73.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/47d9adcc-b06d-1da1-9a65-bf74ae81bcce-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Health and Human Services; Department of Veterans Affairs; latest award FA465926F0008 (2026-07-01); NAICS 236220,238220,238320; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Sergents Mechanical Systems Inc","","AZ,CA,FL,LA,NM,NV","22 federal awards, $72.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3e74d519-a210-a2dd-b56c-f1cf5ea83ba1-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; Department of Transportation; Department of Veterans Affairs; latest award 36C26126N0163 (2025-10-14); NAICS 236220,238160,238220,238290,238990; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","E Corp","","Layton, UT","20 federal awards, $72.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/6bebbbc6-0adb-1ed5-49e1-f9615b10bcb3-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Transportation; Department of the Interior; latest award 140P1426C0005 (2026-06-26); NAICS 236220,237310,238210; excluded: >$50M of federal awards in window, too large for the ICP"
"wagelens","end-customer","commercial and institutional building general contractor","Bristol Design Build Services, LLC","","Anchorage, AK","14 federal awards, $72.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/a8daaec3-a73c-1b01-0eff-90e2f54622ca-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; latest award 70Z05026F43000015 (2026-06-03); NAICS 236220; excluded: >$50M of federal awards in window, too large for the ICP"
