"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","commercial and institutional building general contractor","Amstar Inc","","San Antonio, TX","6 federal awards, $9.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/af9ed83e-9667-787b-09ac-8ad7532a8063-C/latest","api","verified","2026-09-03","role=prime; agencies=General Services Administration; latest award 47PD5226F0414 (2026-08-06); NAICS 236220"
"wagelens","end-customer","highway, street and bridge construction contractor","Seamair Construction, Inc.","","San Luis Obispo, CA","6 federal awards, $8.7M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/6a012523-400c-3cd9-51ca-a787e2139f6a-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; Department of the Interior; latest award FA461026C0007 (2026-05-21); NAICS 237310,238110,238220,238290,238990"
"wagelens","end-customer","commercial and institutional building general contractor","Bwhit Infrastructure Solutions LLC","","New York, NY","6 federal awards, $8.5M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/0922b40e-1457-c29f-ef7b-2d8a5c30b8cc-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Veterans Affairs; latest award 36C25726N0360 (2026-06-01); NAICS 236220,238390"
"wagelens","end-customer","roofing contractor","Interior Alaska Roofing Inc","","Fairbanks, AK","6 federal awards, $8.5M total since 2024","Holds federal roofing contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3410c577-8f0c-22e1-2712-c3bed42c8508-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA500426C0026 (2026-04-23); NAICS 238160"
"wagelens","end-customer","commercial and institutional building general contractor","Massillon Construction And Supply LLC","","Canton, OH","6 federal awards, $8.5M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/33eb9cfb-37a4-5fdd-6c5e-2ec141d883ba-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of the Interior; latest award 140P6426C0006 (2026-06-08); NAICS 236220,238160,238220,238990"
"wagelens","end-customer","highway, street and bridge construction contractor","Yale Creek Inc","","ID,NV","6 federal awards, $8.1M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3011d6fc-6a57-4232-9b0b-31126c59f17e-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Transportation; latest award 1240LT25F0085 (2026-08-15); NAICS 237310"
"wagelens","end-customer","highway, street and bridge construction contractor","Triple A Building Services, Inc","","Laramie, WY","6 federal awards, $8.1M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/00990404-5e5a-b39e-8c5d-39bfe81181ec-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Transportation; Department of the Interior; latest award 1240LT23F0050 (2023-09-07); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","Kwest Enterprises LLC","","Montgomery, AL","6 federal awards, $7.9M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/bb7c4dff-4682-a5e9-8e2c-bb8482ffcf53-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA330025F0117 (2025-10-06); NAICS 236220,238220,238990"
"wagelens","end-customer","commercial and institutional building general contractor","Tawreek Dimensions Establishment (Tde)","","","6 federal awards, $7.6M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/4829feac-9dfc-9911-0f66-ed3fedb1185f-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA491123C0020 (2023-09-01); NAICS 236220,238190,238210"
"wagelens","end-customer","commercial and institutional building general contractor","Doyon Management Services, LLC","","CT,MA,NY,RI","6 federal awards, $7.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/9d86ce8e-1944-1539-69d9-06894a0b5a47-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; latest award 70Z08326FCLEV0041 (2026-07-02); NAICS 236220"
"wagelens","end-customer","commercial and institutional building general contractor","West Coast Iron, Inc.","","Spring Valley, CA","6 federal awards, $6.9M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_N6247324F4252_9700_N6247321D1206_9700","api","verified","2026-09-03","role=sub; agencies=Department of Defense; latest award 25-0327-022 (2026-03-13); NAICS 236220; prime(s): DPR-RQ CONSTRUCTION, LLC; HARPER CONSTRUCTION COMPANY, INC."
"wagelens","end-customer","other foundation, structure and building exterior contractor","S E C Enterprises LLC","","MD,VA","6 federal awards, $6.8M total since 2024","Holds federal other foundation, structure and building exterior contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/21303dba-61fc-a88a-cf80-c817298ddd3d-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W91QV125CA074 (2025-09-29); NAICS 238190,238210,238220,238290,238990"
"wagelens","end-customer","commercial and institutional building general contractor","Everson Construction Group, LLC","","Jacksonville, FL","6 federal awards, $6.8M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/5349b17f-6b9f-3544-31c8-6cc084aea03b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Health and Human Services; Department of Justice; latest award 75D30125C00146 (2025-01-27); NAICS 236220,238210,238220"
"wagelens","end-customer","plumbing, heating and air-conditioning contractor","Cynwave Solutions, LLC","","Evans, GA","6 federal awards, $6.4M total since 2024","Holds federal plumbing, heating and air-conditioning contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/a3407e69-6d87-6eff-a0ee-61178c185605-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912HZ26FA007 (2025-11-01); NAICS 238220"
"wagelens","end-customer","highway, street and bridge construction contractor","Jackson Excavation, Inc","","Bicknell, UT","6 federal awards, $6.4M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/48cede85-a118-61a1-0835-5c52dbe07e01-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of the Interior; latest award 1240LT26F0031 (2026-08-03); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","Washington Office Interiors LLC","","Washington, DC","6 federal awards, $6.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/37615676-975d-8765-fd36-66775e86c6ef-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Homeland Security; General Services Administration; latest award 70B01C26C00000001 (2026-02-05); NAICS 236220,237310,238220,238390,238990"
"wagelens","end-customer","commercial and institutional building general contractor","Asphalt Plus, Inc.","","Billings, MT","6 federal awards, $6.1M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/d9533db1-3550-bcf6-7155-1706fd70e9a5-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Health and Human Services; Department of the Interior; latest award 1240LU26F0025 (2026-03-30); NAICS 236220,237310,238910,238990"
"wagelens","end-customer","highway, street and bridge construction contractor","Standridge Bulldozing Inc","","Belleville, AR","6 federal awards, $5.9M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/b2bd6ba3-968a-c4ff-2c43-56fe0be8250b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; latest award 12445125F0046 (2025-09-15); NAICS 237310,238910"
"wagelens","end-customer","highway, street and bridge construction contractor","Per-Geesh Tli Jv, LLC","","Klamath, CA","6 federal awards, $5.8M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f34f3c57-1c79-5462-2ab9-0d6abef4d2c8-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA309926F0011 (2026-05-04); NAICS 237310"
"wagelens","end-customer","electrical contractor","Bry Enterprise, LLC","","Great Falls, MT","6 federal awards, $5.7M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/70a1fcc6-41d9-05a0-cd47-c8975989c03d-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA462626F0011 (2026-04-15); NAICS 238210,238910"
"wagelens","end-customer","commercial and institutional building general contractor","Prairie Band Construction, Inc.","","Holton, KS","6 federal awards, $5.2M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/0f6b41c1-c6f5-ff36-5158-f9641eb775ee-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Health and Human Services; Department of the Interior; latest award 75H70124C00032 (2024-09-05); NAICS 236220,238160,238220"
"wagelens","end-customer","all other specialty trade contractor","Rk Industries Group, Inc.","","La Habra, CA","6 federal awards, $4.9M total since 2024","Holds federal all other specialty trade contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/79c203ac-33b5-4d0c-e4bf-bdf138ead9af-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA281625C0022 (2025-09-30); NAICS 238990"
"wagelens","end-customer","commercial and institutional building general contractor","Cmb Services, Inc.","","Columbia, SC","6 federal awards, $4.7M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f5a4b446-23a9-933c-c39f-18b3f772f36e-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912HP25FA199 (2025-09-30); NAICS 236220,238160,238220"
"wagelens","end-customer","roofing contractor","Grey Snow Professional Services LLC","","White Cloud, KS","6 federal awards, $4.7M total since 2024","Holds federal roofing contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/5f4af920-3a52-19db-4472-5e1c5c677c68-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; Department of the Interior; latest award FA930126F0128 (2026-05-28); NAICS 238160,238190,238210"
"wagelens","end-customer","highway, street and bridge construction contractor","Seikitokyu Kogyo Co., Ltd.","","","6 federal awards, $4.4M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/097de202-f976-6dcd-c188-1f361d2eda54-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N4008426F4022 (2026-01-30); NAICS 237310"
"wagelens","end-customer","electrical contractor","Nidec Motor Corporation","","Houma, LA","6 federal awards, $4.4M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/44289fa8-09e5-5912-3f15-0e891c955507-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award W912P826FA034 (2026-04-27); NAICS 238210"
"wagelens","end-customer","highway, street and bridge construction contractor","Noble Excavating Inc","","Libby, MT","6 federal awards, $4.3M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/46d2545f-7d8a-5c17-2f43-83eed290670a-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Transportation; latest award 1240LU25F0030 (2025-07-15); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","Lacey Glass, Inc","","Lacey, WA","6 federal awards, $4.2M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_W911S825FA332_9700_W911S823D0003_9700","api","verified","2026-09-03","role=sub; agencies=Department of Defense; Department of Transportation; latest award 2511LACGLA (2026-04-22); NAICS 236220; prime(s): BURTON CONSTRUCTION, INC.; MIDNIGHT SUN-CENTENNIAL KIRRATCHIAQ JV, LLC"
"wagelens","end-customer","electrical contractor","Elements 5, LLC","","DC,MD,MT","6 federal awards, $4.1M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/a9fef76f-cdef-3139-7b1d-96fd35909aef-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Health and Human Services; Department of the Interior; Department of the Treasury; latest award 140R6026P0042 (2026-05-29); NAICS 238210"
"wagelens","end-customer","highway, street and bridge construction contractor","Little Miami Construction Company, LLC","","Cincinnati, OH","6 federal awards, $4.0M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/5e616100-2b61-db83-ba7a-d9539550a444-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA860125F0216 (2025-08-26); NAICS 237310"
"wagelens","end-customer","highway, street and bridge construction contractor","Lucianos Excavation Inc","","Taunton, MA","6 federal awards, $3.8M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ff20f981-bab3-bf00-2351-3b068e2bd94b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N4008525F5032 (2025-07-16); NAICS 237310,238910"
"wagelens","end-customer","electrical contractor","Nova Facility Solutions Inc","","Manassas, VA","6 federal awards, $3.8M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/ce96e266-7aaa-791e-acdb-259a3d71f78f-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Justice; latest award SP470526F0081 (2026-04-01); NAICS 238210,238220"
"wagelens","end-customer","highway, street and bridge construction contractor","Cutting Edge Contractors Inc","","Las Vegas, NV","6 federal awards, $3.6M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/bd0bb33d-939f-8d8e-3aa0-59f4d1f8028d-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of the Interior; latest award 1240LT26F0030 (2026-07-15); NAICS 237310,238990"
"wagelens","end-customer","highway, street and bridge construction contractor","Garden Of Eden Lawn Care LLC","","Belle Chasse, LA","6 federal awards, $3.5M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/e895b7a5-0913-72ed-d1b3-d2a00dc9cfa6-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N6945025F1433 (2025-09-29); NAICS 237310"
"wagelens","end-customer","highway, street and bridge construction contractor","Alpha Contractors Group Inc","","Cape Coral, FL","6 federal awards, $3.5M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/3d9b7dd2-c0ee-e61c-8791-7135f1b0a777-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of Transportation; Department of the Interior; latest award 140P6326C0003 (2026-06-26); NAICS 237310,238170,238320,238910,238990"
"wagelens","end-customer","electrical contractor","Penobscot Support Services, LLC","","Indian Island, ME","6 federal awards, $3.4M total since 2024","Holds federal electrical contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f17fbdf2-004d-9706-d117-424090c3e28e-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Commerce; latest award 1333ND25FNB190048 (2025-03-14); NAICS 238210,238990"
"wagelens","end-customer","other building finishing contractor","Holitna Construction, LLC","","AK,AZ","6 federal awards, $3.3M total since 2024","Holds federal other building finishing contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f0aa2b0e-326b-b7b9-2b87-298286c3a33b-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Homeland Security; Department of State; latest award 19AQMM26F1203 (2026-08-21); NAICS 238390"
"wagelens","end-customer","commercial and institutional building general contractor","Provision Construction Inc","","Duxbury, MA","6 federal awards, $3.3M total since 2024","Holds federal commercial and institutional building general contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/6a3cce96-ea8f-fde0-f1aa-3fd979359246-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of Defense; latest award N6660425FN414 (2025-06-30); NAICS 236220,238220,238290"
"wagelens","end-customer","highway, street and bridge construction contractor","Barnett Paving & Sealing, LLC","","Wichita Falls, TX","6 federal awards, $3.2M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/f9305148-0ca4-fbea-4bdc-d6f4d514ab93-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA446025F0042 (2025-09-29); NAICS 237310"
"wagelens","end-customer","plumbing, heating and air-conditioning contractor","Yukon Fire Protection Services, Inc.","","Anchorage, AK","6 federal awards, $3.1M total since 2024","Holds federal plumbing, heating and air-conditioning contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/92ab6e32-13fd-a16c-a93d-0451d0f65858-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of the Interior; Social Security Administration; latest award 28321325FDS030022 (2024-12-10); NAICS 238220"
"wagelens","end-customer","highway, street and bridge construction contractor","Young Gun Construction LLC","","Ludlow, SD","6 federal awards, $3.1M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/e3b16e0b-16ef-fb6f-b5d7-885e0fd31b4d-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of the Interior; latest award 1240LU25F0072 (2025-09-15); NAICS 237310,238910"
"wagelens","end-customer","highway, street and bridge construction contractor","Dms Contracting Inc","","Mascoutah, IL","6 federal awards, $3.0M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/48e93b17-f2ad-a79d-15d4-507741d2ef31-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award FA440726F0016 (2026-01-26); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","Fluid Solutions LLC","","AL,CT,OR","6 federal awards, $3.0M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_W9128F24C0005_9700_-NONE-_-NONE-","api","verified","2026-09-03","role=sub; agencies=Department of Defense; Department of State; latest award IBLS-32-011814 (2025-09-21); NAICS 236220; prime(s): B.L. HARBERT INTERNATIONAL, L.L.C.; BL HARBERT INTERNATIONAL LLC"
"wagelens","end-customer","roofing contractor","Rothwell Construction LLC","","Dorchester, MA","6 federal awards, $2.9M total since 2024","Holds federal roofing contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/bdea454a-36e2-b480-fd7b-94a5a487c2ff-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Transportation; Department of Veterans Affairs; Department of the Interior; latest award 36C24126N0735 (2026-07-22); NAICS 238160,238210,238330,238990"
"wagelens","end-customer","highway, street and bridge construction contractor","Morris Inc.","","Fort Pierre, SD","6 federal awards, $2.8M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/9796a7ee-a023-30cd-aedc-ddaa03ae10a9-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; Department of the Interior; latest award 140P6326C0002 (2026-04-16); NAICS 237310"
"wagelens","end-customer","highway, street and bridge construction contractor","P G & E LLC","","Yuma, AZ","6 federal awards, $2.8M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/244b83cf-64a8-a27d-4123-4c1ab540bfb9-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; latest award 12363N26P4019 (2026-07-06); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","Exp U.S. Services Inc.","","Chicago, IL","6 federal awards, $2.7M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_N4019224F4203_9700_N4019223D2803_9700","api","verified","2026-09-03","role=sub; agencies=Department of Defense; latest award SC-D-01600079-0002-TO-0005 (2025-02-27); NAICS 236220; prime(s): CHUGACH CONSOLIDATED SOLUTIONS, LLC"
"wagelens","end-customer","painting and wall covering contractor","Ease/Ssc LLC","","Baltimore, MD","6 federal awards, $2.6M total since 2024","Holds federal painting and wall covering contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/c69ae73a-15b4-cb81-9064-03ad675c2001-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of State; latest award 19AQMM26F0867 (2026-07-07); NAICS 238320"
"wagelens","end-customer","highway, street and bridge construction contractor","Duman, Inc.","","Florence, OR","6 federal awards, $2.6M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/696e4d3f-e9a0-4fe9-b212-3c6446eebb6c-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; latest award 1240BE26P0082 (2026-08-19); NAICS 237310"
"wagelens","end-customer","commercial and institutional building general contractor","The Elevator Co","","Rancho Cucamonga, CA","6 federal awards, $2.6M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_N6247324F4540_9700_N6247321D1206_9700","api","verified","2026-09-03","role=sub; agencies=Department of Defense; latest award 125003-0001 (2025-09-24); NAICS 236220; prime(s): HARPER CONSTRUCTION COMPANY, INC."
"wagelens","end-customer","commercial and institutional building general contractor","Vmc Contracting Inc.","","Falls Church, VA","6 federal awards, $2.5M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_75N99024F00001_7529_75N99019D00023_7529","api","verified","2026-09-03","role=sub; agencies=Department of Defense; Department of Health and Human Services; latest award 25551-2 (2025-09-12); NAICS 236220; prime(s): POLU KAI SERVICES, LLC; STAMPEDE VENTURES, INC."
"wagelens","end-customer","highway, street and bridge construction contractor","Calderwood Wood Products & Services LLC","","Trout Creek, MI","6 federal awards, $2.5M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/bfe7a7c4-fe51-e71c-46a3-b7277d54d333-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Agriculture; Department of the Interior; latest award 12445526P0041 (2026-08-03); NAICS 237310,238990"
"wagelens","end-customer","highway, street and bridge construction contractor","Salinas Sawing & Sealing Inc.","","Mukilteo, WA","6 federal awards, $2.5M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_W911S823F0524_9700_W911S820D0012_9700","api","verified","2026-09-03","role=sub; agencies=Department of Defense; latest award AGC-C-16079-035 (2025-09-30); NAICS 237310; prime(s): ALUTIIQ GENERAL CONTRACTORS, LLC"
"wagelens","end-customer","commercial and institutional building general contractor","Hercules Fence Of Maryland, L.L.C.","","Jessup, MD","6 federal awards, $2.4M total since 2024","Recorded as a subcontractor on a federal construction prime award, so it is already on a Davis-Bacon covered job and owes weekly WH-347 certified payroll.","","owner or office manager","https://www.usaspending.gov/award/CONT_AWD_W912DR23C0042_9700_-NONE-_-NONE-","api","verified","2026-09-03","role=sub; agencies=Department of Agriculture; Department of Defense; latest award 51-562-0102 (2025-07-29); NAICS 236220; prime(s): GRUNLEY CONSTRUCTION CO., INC.; WESTON SOLUTIONS, INC."
"wagelens","end-customer","highway, street and bridge construction contractor","Rac Construction & Engineering, Inc.","","San Diego, CA","6 federal awards, $2.4M total since 2024","Holds federal highway, street and bridge construction contractor contracts in the $50k-$10M band, the size where Davis-Bacon applies but there is no in-house compliance department.","","owner or office manager","https://www.usaspending.gov/recipient/e81b5dbe-1675-26c4-5bc8-17314deff4bb-C/latest","api","verified","2026-09-03","role=prime; agencies=Department of Defense; latest award N6247326F0327 (2026-04-30); NAICS 237310"
